infra,session_id,sentence,type,similarity,label
cdp-seattle-21723dcf,732256ec05bd,I am going to go ahead and close out the period of public comment for today.,open,0.72700596,False
cdp-seattle-21723dcf,732256ec05bd,I will now move on to the public comment period and I will do so in the following manner.,open,0.67048335,True
cdp-seattle-21723dcf,35c3b725a8f3,"At this moment, we are going to open the remote public comment period while it remains our strong intent to have public comment regularly included on future meeting agendas.",open,0.7450006,True
cdp-seattle-21723dcf,35c3b725a8f3,"If you are watching or listening and have not yet registered to speak but would like to, you can still sign up to give public comment before the end of the public comment period today.",open,0.6488159,False
cdp-seattle-21723dcf,1a60d7dba27c,The public comment period is now open again.,open,0.95020723,True
cdp-seattle-21723dcf,1a60d7dba27c,So we're going to go ahead and end the period of public comment and public comment.,open,0.6836333,False
cdp-seattle-21723dcf,1a60d7dba27c,"We will open the remote public comment period for items on the city council agenda introduction, referral calendar, and the council's work program.",open,0.6737888,True
cdp-seattle-21723dcf,e8e32d582a83,"We're going to go ahead and adjourn today's meeting with a reminder that we have public comment again, Tuesday, October 26th, nine, excuse me.",open,0.6193164,False
cdp-seattle-21723dcf,e8e32d582a83,We will have public comment at the top of every meeting again.,open,0.6182842,False
cdp-seattle-21723dcf,e8e32d582a83,And the next public comment opportunity for the large public hearing is November 10th at 5 30 p.m.,open,0.55427283,False
cdp-seattle-21723dcf,42c7d47dd1b9,"And so with that, we will now close public comment.",open,0.6338507,False
cdp-seattle-21723dcf,42c7d47dd1b9,"At this time, we'll move right into public comment.",open,0.594448,True
cdp-seattle-21723dcf,7808ab837c23,"Seeing no objection, the public comment period – seeing as we have no further speakers signed up, the public comment period is now closed.",open,0.8251423,False
cdp-seattle-21723dcf,1f5727ba2153,"If there are no objections, the public comment period will be adjusted to last a total of 30 minutes today.",open,0.68650186,False
cdp-seattle-21723dcf,1f5727ba2153,-- the public comment link is also listed on today's agenda.,open,0.6672913,False
cdp-seattle-21723dcf,1f5727ba2153,We do not have any other members of the public who are both signed up and showing up as present on the list so we will go ahead and close out the period for public comment.,open,0.6582415,False
cdp-seattle-21723dcf,d06728d95507,"At this time, we will open the remote public comment period for the items on the City Council agenda, introduction and referral calendar, and the Council's work program.",open,0.65518785,True
cdp-seattle-21723dcf,d06728d95507,The public comment link is also in today's agenda.,open,0.6528563,False
cdp-seattle-21723dcf,655a66b9f6fb,"The expected opening date is 2024, more to come on that.",open,0.42763466,False
cdp-seattle-21723dcf,655a66b9f6fb,I don't see any comments or questions on this section.,open,0.41973788,False
cdp-seattle-21723dcf,655a66b9f6fb,"If there is no objection, the minutes of February 16th 2021 will be adopted.",open,0.36304343,False
cdp-seattle-21723dcf,3c08ff25f027,At this time we'll transition into public comment.,open,0.6590435,True
cdp-seattle-21723dcf,3c08ff25f027,We will close public comment and move into the agenda.,open,0.6128852,False
cdp-seattle-21723dcf,3c08ff25f027,"With that, we have no opening comments.",open,0.60427547,False
cdp-seattle-21723dcf,1b07c6c014b6,"At this point, we will open the remote public comment period.",open,0.76504207,True
cdp-seattle-21723dcf,1b07c6c014b6,"In that case, at this time, we will close the public comment period and just move on.",open,0.73065645,False
cdp-seattle-21723dcf,fcc9b240c210,"In that case, I will now close the public comment period for this committee meeting and move on to the agenda.",open,0.6332905,False
cdp-seattle-21723dcf,e7f8cb5d5599,So the public comment period is now open.,open,0.95586145,True
cdp-seattle-21723dcf,e7f8cb5d5599,"We will open the remote public comment period for items on the City Council agenda, introduction and referral calendar, and the Council's work program.",open,0.6644852,True
cdp-seattle-21723dcf,f2f45d91672d,"Public comment period is now open, and we will begin with the first speaker on the list.",open,0.74286366,True
cdp-seattle-21723dcf,f2f45d91672d,"Colleagues, at this time, we will open the remote public comment period for items on the City Council agenda, introduction, referral calendar, and the Council's work program.",open,0.6549113,True
cdp-seattle-21723dcf,f2f45d91672d,"So if there's no objection, the public comment period will be extended to a total of 40 minutes.",open,0.6392057,False
cdp-seattle-21723dcf,828d655fa8cf,Final reminder as well that every public meeting that we have for the select budget committee starts with 30 minutes of public comment at the beginning of each session.,open,0.5813152,False
cdp-seattle-21723dcf,828d655fa8cf,"In addition to the every meeting public comment period that's been added to the agendas at the beginning of those meetings, this one is dedicated for up to 2 to 3 hours for public hearing.",open,0.50040495,False
cdp-seattle-21723dcf,828d655fa8cf,"I would appreciate um that kind of openness from the other committees, committee members as well so that we can actually schedule this meeting.",open,0.4426088,False
cdp-seattle-21723dcf,76754f63fed9,"Public comment period is now open, and we're going to begin with the first speaker on the list.",open,0.73628795,True
cdp-seattle-21723dcf,76754f63fed9,The public comment link is also listed on today's published agenda.,open,0.67827314,False
cdp-seattle-21723dcf,76754f63fed9,Today's public comment period is 20 minutes.,open,0.66212857,False
cdp-seattle-21723dcf,299c8fd4073c,Agenda. Public comment period is now open and we'll begin with the first speaker on the,open,0.6976912,True
cdp-seattle-21723dcf,299c8fd4073c,Today. Public comment link is also listed on today's agenda in addition to our,open,0.68006516,False
cdp-seattle-21723dcf,299c8fd4073c,"Comment. Colleagues, at this time, we will open the remote public comment period for items on the city council agenda, introduction, referral calendar, and the council's work",open,0.6426861,True
cdp-seattle-21723dcf,c2108b0965e6,"That public comment period is now open, and we will begin with the first speaker on the list.",open,0.71966064,True
cdp-seattle-21723dcf,c2108b0965e6,"Colleagues, next we will open the remote public comment period.",open,0.67573726,True
cdp-seattle-21723dcf,33c2648184f5,"At this time, we will open the public comment period, the general public comment period.",open,0.8559775,True
cdp-seattle-21723dcf,33c2648184f5,The regular public comment period for this meeting is now open and we'll begin with the first speaker on the list.,open,0.6513711,True
cdp-seattle-21723dcf,cd812d163f0e,Public comment is closed.,open,0.78889537,False
cdp-seattle-21723dcf,cd812d163f0e,We will now begin the public comment period.,open,0.78862166,True
cdp-seattle-21723dcf,6ffe4dfb8387,"Again, as a reminder, the public comment period will end at 10 a.m.",open,0.6913774,False
